"COU","Ultimate Parent Jurisdiction","JUR","Partner Jurisdiction","PAN","Grouping","CBC","Variable","YEA","Year","Value","Flag Codes","Flags"
"ZAF","South Africa","ARG","Argentina","PANELAI","Sub-Groups with positive profits","EARNINGS","Accumulated Earnings","2016","2016",4762300.933,,
"LUX","Luxembourg","OTE","Other Europe","PANELAI","Sub-Groups with positive profits","ACT_IGF","Internal Group Finance","2016","2016",5,,
"ZAF","South Africa","MAC","Macau, China","PANELAI","Sub-Groups with positive profits","EMPLOYEES","Number of Employees","2016","2016",156,,
"FRA","France","GBR","United Kingdom","PANELAI","Sub-Groups with positive profits","EARNINGS","Accumulated Earnings","2016","2016",150381172062.25,,
"DNK","Denmark","KEN","Kenya","PANELAI","Sub-Groups with positive profits","EARNINGS","Accumulated Earnings","2016","2016",995026.937,,
"DNK","Denmark","NLD","Netherlands","PANELAI","Sub-Groups with positive profits","ACT_INS","Insurance","2016","2016",0,,
"DNK","Denmark","DEU","Germany","PANELAI","Sub-Groups with positive profits","ACT_DOR","Dormant","2016","2016",29,,
"AUS","Australia","STA","Stateless","PANELAI","Sub-Groups with positive profits","ACT_PUR","Purchasing or Procurement","2016","2016",2,,
"ITA","Italy","BRA","Brazil","PANELAI","Sub-Groups with positive profits","UPR","Unrelated Party Revenues","2016","2016",11361558779.495,,
"MEX","Mexico","LUX","Luxembourg","PANELAI","Sub-Groups with positive profits","TOT_REV","Total Revenues","2016","2016",96506.685,,
"AUS","Australia","ZAF","South Africa","PANELAI","Sub-Groups with positive profits","EMPLOYEES","Number of Employees","2016","2016",12887,,
"DNK","Denmark","ZAF","South Africa","PANELAI","Sub-Groups with positive profits","CBCR_COUNT","Number of CbCRs","2016","2016",10,,
"AUS","Australia","CAN","Canada","PANELAI","Sub-Groups with positive profits","EARNINGS","Accumulated Earnings","2016","2016",760142196.35,,
"USA","United States","TUR","Turkey","PANELAI","Sub-Groups with positive profits","UPR","Unrelated Party Revenues","2016","2016",10508697936,,
"BMU","Bermuda","IND","India","PANELAI","Sub-Groups with positive profits","ENTITIES_COUNT","Number of Entities","2016","2016",27,,
"IND","India","AZE","Azerbaijan","PANELAI","Sub-Groups with positive profits","ACT_PUR","Purchasing or Procurement","2016","2016",0,,
"IND","India","TUN","Tunisia","PANELAI","Sub-Groups with positive profits","ACT_RD","Research and Development","2016","2016",0,,
"LUX","Luxembourg","VEN","Venezuela","PANELAI","Sub-Groups with positive profits","ACT_INS","Insurance","2016","2016",0,,
"USA","United States","EGY","Egypt","PANELAI","Sub-Groups with positive profits","SUBGROUPS_COUNT","Number of CbCR Sub Groups","2016","2016",65,,
"AUS","Australia","HKG","Hong Kong, China","PANELAI","Sub-Groups with positive profits","ACT_INS","Insurance","2016","2016",3,,
"CHN","China (People's Republic of)","NZL","New Zealand","PANELAI","Sub-Groups with positive profits","CBCR_COUNT","Number of CbCRs","2016","2016",6,,
"SVN","Slovenia","BIH","Bosnia and Herzegovina","PANELAI","Sub-Groups with positive profits","ACT_RD","Research and Development","2016","2016",0,,
"LUX","Luxembourg","CRI","Costa Rica","PANELAI","Sub-Groups with positive profits","ACT_INS","Insurance","2016","2016",0,,
"BMU","Bermuda","MEX","Mexico","PANELAI","Sub-Groups with positive profits","EMPLOYEES","Number of Employees","2016","2016",2623,,
"USA","United States","QAT","Qatar","PANELAI","Sub-Groups with positive profits","TAX_PAID","Income Tax Paid (on Cash Basis)","2016","2016",607565390,,
"DNK","Denmark","NLD","Netherlands","PANELAI","Sub-Groups with positive profits","STATED_CAPITAL","Stated Capital","2016","2016",3118976925.494,,
"AUS","Australia","USA","United States","PANELAI","Sub-Groups with positive profits","STATED_CAPITAL","Stated Capital","2016","2016",29969945561.16,,
"LUX","Luxembourg","POL","Poland","PANELAI","Sub-Groups with positive profits","ENTITIES_COUNT","Number of Entities","2016","2016",105,,
"MEX","Mexico","OMN","Oman","PANELAI","Sub-Groups with positive profits","EMPLOYEES","Number of Employees","2016","2016",57,,
"SGP","Singapore","PHL","Philippines","PANELAI","Sub-Groups with positive profits","CBCR_COUNT","Number of CbCRs","2016","2016",7,,
"ZAF","South Africa","CHE","Switzerland","PANELAI","Sub-Groups with positive profits","TAX_PAID","Income Tax Paid (on Cash Basis)","2016","2016",487937.067,,
"DNK","Denmark","HRV","Croatia","PANELAI","Sub-Groups with positive profits","ACT_IGF","Internal Group Finance","2016","2016",0,,
"DNK","Denmark","CYP","Cyprus","PANELAI","Sub-Groups with positive profits","STATED_CAPITAL","Stated Capital","2016","2016",16688219.535,,
"MEX","Mexico","RUS","Russia","PANELAI","Sub-Groups with positive profits","TOT_REV","Total Revenues","2016","2016",70923498.596,,
"LUX","Luxembourg","OTE","Other Europe","PANELAI","Sub-Groups with positive profits","TAX_PAID","Income Tax Paid (on Cash Basis)","2016","2016",9812751.988,,
"USA","United States","HND","Honduras","PANELAI","Sub-Groups with positive profits","EMPLOYEES","Number of Employees","2016","2016",46131,,
"LUX","Luxembourg","UKR","Ukraine","PANELAI","Sub-Groups with positive profits","ACT_ADMIN","Administrative, Management or Support Services","2016","2016",8,,
"DNK","Denmark","DZA","Algeria","PANELAI","Sub-Groups with positive profits","ACT_RD","Research and Development","2016","2016",0,,
"CHN","China (People's Republic of)","AUS","Australia","PANELAI","Sub-Groups with positive profits","ACT_IP","Holding or Managing Intellectual Property","2016","2016",2,,
"IND","India","FRA","France","PANELAI","Sub-Groups with positive profits","ACT_IP","Holding or Managing Intellectual Property","2016","2016",2,,
"CHN","China (People's Republic of)","ZMB","Zambia","PANELAI","Sub-Groups with positive profits","ACT_INS","Insurance","2016","2016",0,,
"IND","India","BVT","Bouvet Island","PANELAI","Sub-Groups with positive profits","ASSETS","Tangible Assets other than Cash and Cash Equivalents","2016","2016",0,,
"SVN","Slovenia","MKD","North Macedonia","PANELAI","Sub-Groups with positive profits","PROFIT","Profit (Loss) before Income Tax","2016","2016",2373678,,
"DNK","Denmark","MWI","Malawi","PANELAI","Sub-Groups with positive profits","ACT_SER","Provision of Services to Unrelated Parties","2016","2016",0,,
"LUX","Luxembourg","BEL","Belgium","PANELAI","Sub-Groups with positive profits","ACT_MAN","Manufacturing or Production","2016","2016",49,,
"DNK","Denmark","BEL","Belgium","PANELAI","Sub-Groups with positive profits","TOT_REV","Total Revenues","2016","2016",950726936.374,,
"IND","India","COG","Congo","PANELAI","Sub-Groups with positive profits","TAX_PAID","Income Tax Paid (on Cash Basis)","2016","2016",0,,
"MEX","Mexico","ROU","Romania","PANELAI","Sub-Groups with positive profits","ACT_DOR","Dormant","2016","2016",0,,
"MEX","Mexico","FJT","Foreign Jurisdictions Total","PANELAI","Sub-Groups with positive profits","PROFIT","Profit (Loss) before Income Tax","2016","2016",9826726569.719,,
"DNK","Denmark","PNG","Papua New Guinea","PANELAI","Sub-Groups with positive profits","ACT_MAN","Manufacturing or Production","2016","2016",0,,
"IND","India","BHR","Bahrain","PANELAI","Sub-Groups with positive profits","ACT_HOLDING","Holding Shares or other Equity Instruments","2016","2016",0,,
"LUX","Luxembourg","OAF","Other Africa","PANELAI","Sub-Groups with positive profits","ACT_ADMIN","Administrative, Management or Support Services","2016","2016",3,,
"ZAF","South Africa","SAU","Saudi Arabia","PANELAI","Sub-Groups with positive profits","TAX_PAID","Income Tax Paid (on Cash Basis)","2016","2016",116363.267,,
"CHN","China (People's Republic of)","GBR","United Kingdom","PANELAI","Sub-Groups with positive profits","RPR","Related Party Revenues","2016","2016",14818487497.517,,
"CHL","Chile","SGP","Singapore","PANELAI","Sub-Groups with positive profits","STATED_CAPITAL","Stated Capital","2016","2016",10876697.744,,
"ZAF","South Africa","CMR","Cameroon","PANELAI","Sub-Groups with positive profits","RPR","Related Party Revenues","2016","2016",459.667,,
"LUX","Luxembourg","CRI","Costa Rica","PANELAI","Sub-Groups with positive profits","STATED_CAPITAL","Stated Capital","2016","2016",79815830.921,,
"DNK","Denmark","TUN","Tunisia","PANELAI","Sub-Groups with positive profits","ACT_SALES","Sales, Marketing or Distribution","2016","2016",1,,
"ZAF","South Africa","MUS","Mauritius","PANELAI","Sub-Groups with positive profits","RPR","Related Party Revenues","2016","2016",937594656.533,,
"USA","United States","STA","Stateless","PANELAI","Sub-Groups with positive profits","SUBGROUPS_COUNT","Number of CbCR Sub Groups","2016","2016",322,,
"BMU","Bermuda","CZE","Czech Republic","PANELAI","Sub-Groups with positive profits","STATED_CAPITAL","Stated Capital","2016","2016",1678584,,
"IND","India","IND","India","PANELAI","Sub-Groups with positive profits","ACT_HOLDING","Holding Shares or other Equity Instruments","2016","2016",173,,
"USA","United States","ITA","Italy","PANELAI","Sub-Groups with positive profits","TAX_PAID","Income Tax Paid (on Cash Basis)","2016","2016",1434994811,,
"LUX","Luxembourg","VEN","Venezuela","PANELAI","Sub-Groups with positive profits","STATED_CAPITAL","Stated Capital","2016","2016",553000,,
"DNK","Denmark","RUS","Russia","PANELAI","Sub-Groups with positive profits","ACT_IP","Holding or Managing Intellectual Property","2016","2016",2,,
"LUX","Luxembourg","BIH","Bosnia and Herzegovina","PANELAI","Sub-Groups with positive profits","SUBGROUPS_COUNT","Number of CbCR Sub Groups","2016","2016",5,,
"IND","India","DZA","Algeria","PANELAI","Sub-Groups with positive profits","ASSETS","Tangible Assets other than Cash and Cash Equivalents","2016","2016",15493.492,,
"BMU","Bermuda","MLT","Malta","PANELAI","Sub-Groups with positive profits","ASSETS","Tangible Assets other than Cash and Cash Equivalents","2016","2016",117103694,,
"MEX","Mexico","POL","Poland","PANELAI","Sub-Groups with positive profits","EMPLOYEES","Number of Employees","2016","2016",1923,,
"LUX","Luxembourg","GHA","Ghana","PANELAI","Sub-Groups with positive profits","RPR","Related Party Revenues","2016","2016",16075171.683,,
"LUX","Luxembourg","NGA","Nigeria","PANELAI","Sub-Groups with positive profits","ACT_FIN","Regulated Financial Services","2016","2016",0,,
"IND","India","POL","Poland","PANELAI","Sub-Groups with positive profits","STATED_CAPITAL","Stated Capital","2016","2016",38271211.923,,
"MEX","Mexico","SVN","Slovenia","PANELAI","Sub-Groups with positive profits","ENTITIES_COUNT","Number of Entities","2016","2016",4,,
"MEX","Mexico","NOR","Norway","PANELAI","Sub-Groups with positive profits","UPR","Unrelated Party Revenues","2016","2016",68279773.093,,
"DNK","Denmark","MAR","Morocco","PANELAI","Sub-Groups with positive profits","ACT_MAN","Manufacturing or Production","2016","2016",0,,
"CHL","Chile","CHL","Chile","PANELAI","Sub-Groups with positive profits","CBCR_COUNT","Number of CbCRs","2016","2016",31,,
"IND","India","JEY","Jersey","PANELAI","Sub-Groups with positive profits","ACT_DOR","Dormant","2016","2016",0,,
"JPN","Japan","CHN","China (People's Republic of)","PANELAI","Sub-Groups with positive profits","EMPLOYEES","Number of Employees","2016","2016",1173057,,
"IRL","Ireland","IRL","Ireland","PANELAI","Sub-Groups with positive profits","UPR","Unrelated Party Revenues","2016","2016",38429417171.14,,
"SGP","Singapore","FJT","Foreign Jurisdictions Total","PANELAI","Sub-Groups with positive profits","ACT_IP","Holding or Managing Intellectual Property","2016","2016",4,,
"SGP","Singapore","NLD","Netherlands","PANELAI","Sub-Groups with positive profits","RPR","Related Party Revenues","2016","2016",799374773,,
"BMU","Bermuda","THA","Thailand","PANELAI","Sub-Groups with positive profits","ASSETS","Tangible Assets other than Cash and Cash Equivalents","2016","2016",71031188,,
"IND","India","WSM","Samoa","PANELAI","Sub-Groups with positive profits","EARNINGS","Accumulated Earnings","2016","2016",685618.874,,
"ITA","Italy","BEL","Belgium","PANELAI","Sub-Groups with positive profits","ACT_MAN","Manufacturing or Production","2016","2016",4,,
"CHL","Chile","OAM","Other Americas","PANELAI","Sub-Groups with positive profits","EARNINGS","Accumulated Earnings","2016","2016",641039594.286,,
"CAN","Canada","OAS","Other Asia","PANELAI","Sub-Groups with positive profits","ASSETS","Tangible Assets other than Cash and Cash Equivalents","2016","2016",6209777000,,
"DNK","Denmark","NGA","Nigeria","PANELAI","Sub-Groups with positive profits","ACT_IP","Holding or Managing Intellectual Property","2016","2016",0,,
"SWE","Sweden","ASIAT","Asia","PANELAI","Sub-Groups with positive profits","ACT_DOR","Dormant","2016","2016",109,,
"USA","United States","SVK","Slovak Republic","PANELAI","Sub-Groups with positive profits","TOT_REV","Total Revenues","2016","2016",5444138740,,
"ITA","Italy","KAZ","Kazakhstan","PANELAI","Sub-Groups with positive profits","TOT_REV","Total Revenues","2016","2016",3484324810.873,,
"MEX","Mexico","GTM","Guatemala","PANELAI","Sub-Groups with positive profits","RPR","Related Party Revenues","2016","2016",100993005.501,,
"IND","India","ZMB","Zambia","PANELAI","Sub-Groups with positive profits","UPR","Unrelated Party Revenues","2016","2016",264153399.036,,
"FIN","Finland","FJT","Foreign Jurisdictions Total","PANELAI","Sub-Groups with positive profits","ACT_RD","Research and Development","2016","2016",149,,
"USA","United States","URY","Uruguay","PANELAI","Sub-Groups with positive profits","TAX_ACCRUED","Income Tax Accrued - Current Year","2016","2016",31761001,,
"LUX","Luxembourg","CAN","Canada","PANELAI","Sub-Groups with positive profits","EMPLOYEES","Number of Employees","2016","2016",16185,,
"LUX","Luxembourg","SVK","Slovak Republic","PANELAI","Sub-Groups with positive profits","ACT_HOLDING","Holding Shares or other Equity Instruments","2016","2016",3,,
"LUX","Luxembourg","EST","Estonia","PANELAI","Sub-Groups with positive profits","ASSETS","Tangible Assets other than Cash and Cash Equivalents","2016","2016",44870385.986,,
"USA","United States","GTM","Guatemala","PANELAI","Sub-Groups with positive profits","STATED_CAPITAL","Stated Capital","2016","2016",794714092,,
"DNK","Denmark","LVA","Latvia","PANELAI","Sub-Groups with positive profits","ACT_PUR","Purchasing or Procurement","2016","2016",0,,
"CHN","China (People's Republic of)","POL","Poland","PANELAI","Sub-Groups with positive profits","ACT_FIN","Regulated Financial Services","2016","2016",2,,
"BMU","Bermuda","SWE","Sweden","PANELAI","Sub-Groups with positive profits","ACT_ADMIN","Administrative, Management or Support Services","2016","2016",4,,
"CHN","China (People's Republic of)","LUX","Luxembourg","PANELAI","Sub-Groups with positive profits","ACT_SALES","Sales, Marketing or Distribution","2016","2016",2,,
"IND","India","POL","Poland","PANELAI","Sub-Groups with positive profits","ACT_INS","Insurance","2016","2016",0,,
"ITA","Italy","SRB","Serbia","PANELAI","Sub-Groups with positive profits","CBCR_COUNT","Number of CbCRs","2016","2016",15,,
"IND","India","MDG","Madagascar","PANELAI","Sub-Groups with positive profits","TAX_ACCRUED","Income Tax Accrued - Current Year","2016","2016",0,,
"LUX","Luxembourg","MEX","Mexico","PANELAI","Sub-Groups with positive profits","TOT_REV","Total Revenues","2016","2016",13226230894.608,,
"FRA","France","PHL","Philippines","PANELAI","Sub-Groups with positive profits","TAX_ACCRUED","Income Tax Accrued - Current Year","2016","2016",43566031.383,,
"LUX","Luxembourg","KEN","Kenya","PANELAI","Sub-Groups with positive profits","ACT_ADMIN","Administrative, Management or Support Services","2016","2016",0,,
"USA","United States","AGO","Angola","PANELAI","Sub-Groups with positive profits","STATED_CAPITAL","Stated Capital","2016","2016",1785516687,,
"LUX","Luxembourg","FRA","France","PANELAI","Sub-Groups with positive profits","TAX_PAID","Income Tax Paid (on Cash Basis)","2016","2016",108303595.497,,
"ITA","Italy","CAN","Canada","PANELAI","Sub-Groups with positive profits","EMPLOYEES","Number of Employees","2016","2016",9332,,
"AUS","Australia","DEU","Germany","PANELAI","Sub-Groups with positive profits","SUBGROUPS_COUNT","Number of CbCR Sub Groups","2016","2016",16,,
